Project ID with serial,Module,Variable name,Unit,Numeric value,Non-numeric value
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,6.468000000000001,M999-22EL-Base - Operational construct days - 6.468000000000001
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,5.900844444444444,LB 75-Hydraulic-Offload - Operational construct days - 5.900844444444444
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,30.251666666666665,LR1500-SL3F-Top - Operational construct days - 30.251666666666665
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,6.468000000000001,M999-22EL-Base - Time construct days - 6.468000000000001
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,28.0,LB 75-Hydraulic-Offload - Time construct days - 28.0
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,30.251666666666665,LR1500-SL3F-Top - Time construct days - 30.251666666666665
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,2.9083702494754027,M999-22EL-Base - Total time per turbine - 2.9083702494754027
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,2.1074444444444445,LB 75-Hydraulic-Offload - Total time per turbine - 2.1074444444444445
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,16.948943278378966,LR1500-SL3F-Top - Total time per turbine - 16.948943278378966
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,18729.90440662159,M999-22EL-Base - Equipment rental cost USD - 18729.90440662159
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,8261.182222222222,LB 75-Hydraulic-Offload - Equipment rental cost USD - 8261.182222222222
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,211658.40366039652,LR1500-SL3F-Top - Equipment rental cost USD - 211658.40366039652
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,912.0,M999-22EL-Base - Fuel cost USD - 912.0
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,792.0,LB 75-Hydraulic-Offload - Fuel cost USD - 792.0
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,7966.5,LR1500-SL3F-Top - Fuel cost USD - 7966.5
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,215696.26923292142,M999-22EL-Base - Labor cost USD without management - 215696.26923292142
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,124730.10332494814,LB 75-Hydraulic-Offload - Labor cost USD without management - 124730.10332494814
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,715994.2437580071,LR1500-SL3F-Top - Labor cost USD without management - 715994.2437580071
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,137418.0,M999-22EL-Base - Mobilization cost USD - 137418.0
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,32160.0,LB 75-Hydraulic-Offload - Mobilization cost USD - 32160.0
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,368796.0,LR1500-SL3F-Top - Mobilization cost USD - 368796.0
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,372756.173639543,M999-22EL-Base - Total cost USD - 372756.173639543
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,165943.28554717035,LB 75-Hydraulic-Offload - Total cost USD - 165943.28554717035
foundation_validation_iea36_85,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,1304415.1474184035,LR1500-SL3F-Top - Total cost USD - 1304415.1474184035
foundation_validation_iea36_85,ErectionCost,total_erection_cost: Phase of construction - Type of cost - Cost USD,,238649.49028924032,Erection - Equipment rental - 238649.49028924032
foundation_validation_iea36_85,ErectionCost,total_erection_cost: Phase of construction - Type of cost - Cost USD,,9670.5,Erection - Fuel - 9670.5
foundation_validation_iea36_85,ErectionCost,total_erection_cost: Phase of construction - Type of cost - Cost USD,,2065435.0458158767,Erection - Labor - 2065435.0458158767
foundation_validation_iea36_85,ErectionCost,total_erection_cost: Phase of construction - Type of cost - Cost USD,,538374.0,Erection - Mobilization - 538374.0
foundation_validation_iea36_85,ErectionCost,total_erection_cost: Phase of construction - Type of cost - Cost USD,,0.0,Erection - Other - 0.0
foundation_validation_iea36_85,ErectionCost,total_erection_cost: Phase of construction - Type of cost - Cost USD,,0.0,Erection - Materials - 0.0
foundation_validation_iea36_85,ErectionCost,erection_selected_detailed_data: crew cost without management,usd,215696.26923292142,
foundation_validation_iea36_85,ErectionCost,erection_selected_detailed_data: crew cost without management,usd,124730.10332494814,
foundation_validation_iea36_85,ErectionCost,erection_selected_detailed_data: crew cost without management,usd,715994.2437580071,
foundation_validation_iea36_85,ErectionCost,erection_selected_detailed_data: mobilization,usd,137418,
foundation_validation_iea36_85,ErectionCost,erection_selected_detailed_data: mobilization,usd,32160,
foundation_validation_iea36_85,ErectionCost,erection_selected_detailed_data: mobilization,usd,368796,
foundation_validation_iea36_85,ErectionCost,erection_selected_detailed_data: wind multiplier,,1.2590347400326416,
foundation_validation_iea36_85,ErectionCost,erection_selected_detailed_data: wind multiplier,,1.0,
foundation_validation_iea36_85,ErectionCost,erection_selected_detailed_data: wind multiplier,,1.5687413755537802,
foundation_validation_iea36_85,ErectionCost,total_cost_summed_erection,usd,2852129.036105117,
foundation_validation_iea36_85,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Project manager - 1.0 - 119.0 - 149 - (50% burden) https://www.salary.com/tools/salary-calculator/project-manager-sr-construction-hourly?type=base; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 119.0 - 149.0 - 9643.230333333333 - 87258.73333333334 - 96901.96366666668"
foundation_validation_iea36_85,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Site manager - 1.0 - 112.2 - 149 - (50% burden) https://www.salary.com/tools/salary-calculator/construction-manager-ii-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 112.2 - 149.0 - 9643.230333333333 - 82272.52 - 91915.75033333333"
foundation_validation_iea36_85,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Construction manager - 1.0 - 112.2 - 149 - (50% burden) https://www.salary.com/tools/salary-calculator/construction-manager-ii-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 112.2 - 149.0 - 9643.230333333333 - 82272.52 - 91915.75033333333"
foundation_validation_iea36_85,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Project engineer - 1.0 - 93.5 - 149 - (50% burden) https://www.salary.com/tools/salary-calculator/project-engineer-iii-construction-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 93.5 - 149.0 - 9643.230333333333 - 68560.43333333333 - 78203.66366666666"
foundation_validation_iea36_85,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Safety or qc manager - 1.0 - 106.11764705882352 - 149 - (70% burden) https://www.salary.com/tools/salary-calculator/construction-site-safety-manager-hourly; plus 35% for demanding specs, rigid inspec-tions, unreliable suppliers. - 106.11764705882352 - 149.0 - 9643.230333333333 - 77812.53333333333 - 87455.76366666667"
foundation_validation_iea36_85,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Logistics manager - 1.0 - 99.9 - 149 - (50 % burden) https://www.salary.com/research/salary/benchmark/logistics-manager-hourly-wages; plus 35% for demanding specs, rigid inspec-tions, unreliable suppliers. - 99.9 - 149.0 - 9643.230333333333 - 73253.34 - 82896.57033333334"
foundation_validation_iea36_85,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Office admin - 1.0 - 44.56249999999999 - 149 - (35% burden) https://www.salary.com/tools/salary-calculator/administrative-assistant-ii-hourly ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 44.56249999999999 - 149.0 - 9643.230333333333 - 32676.195833333328 - 42319.42616666666"
foundation_validation_iea36_85,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - rate construction - Tool room - 1.0 - 85.84 - 149 - 2017 National Construction Estimator:  Page 307  ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 85.84 - 149.0 - 9643.230333333333 - 62943.61066666667 - 72586.841"
foundation_validation_iea36_85,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - rate construction - Electrician - 2.0 - 85.84 - 149 - 2017 National Construction Estimator:  Page 307  ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 171.68 - 298.0 - 19286.460666666666 - 125887.22133333333 - 145173.682"
foundation_validation_iea36_85,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Mechanical completion - Mechanical completion - Electrician - 1.0 - 85.84 - 149 - 2017 National Construction Estimator:  Page 307  ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 85.84 - 149.0 - 9643.230333333333 - 62943.61066666667 - 72586.841"
foundation_validation_iea36_85,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Mechanical completion - Mechanical completion - QC/QA tech - 2.0 - 87.125 - 149 - (50% burden for QC/QC Manager) https://www.ziprecruiter.com/Salaries/How-Much-Does-a-Construction-Quality-Control-Manager-Make-an-Hour ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 174.25 - 298.0 - 19286.460666666666 - 127771.71666666666 - 147058.17733333333"
foundation_validation_iea36_85,ErectionCost,number of hours in weather window,hours,2700,
foundation_validation_iea36_85,ErectionCost,time_weighted_weather_multiplier,none,1.291732207283601,
foundation_validation_iea36_85,ErectionCost,erection_construction_months,months,2.157322222222222,
foundation_validation_iea36_85,ErectionCost,labor_cost_management,usd,1009014.4295,
foundation_validation_iea36_85,ErectionCost,labor_cost_non_management,usd,1056420.6163158766,
foundation_validation_iea36_85,ErectionCost,labor_cost_total,usd,2065435.0458158767,
foundation_validation_iea36_85,ManagementCost,insurance_usd,usd,127323.46591361157,
foundation_validation_iea36_85,ManagementCost,construction_permitting_usd,usd,339182.2227268714,
foundation_validation_iea36_85,ManagementCost,bonding_usd,usd,227363.33198859208,
foundation_validation_iea36_85,ManagementCost,project_management_usd,usd,1543295.5995329998,
foundation_validation_iea36_85,ManagementCost,markup_contingency_usd,usd,2960270.582491468,
foundation_validation_iea36_85,ManagementCost,engineering_usd,usd,1469753.0,
foundation_validation_iea36_85,ManagementCost,site_facility_usd,usd,841483.0,
foundation_validation_iea36_120,FoundationCost,wind_multiplier,,1.0,
foundation_validation_iea36_120,FoundationCost,F_dead,kN,4993.739130434783,
foundation_validation_iea36_120,FoundationCost,F_horiz,kN,980.4038557522332,
foundation_validation_iea36_120,FoundationCost,M_tot_kN,kN_m,213600.0,
foundation_validation_iea36_120,FoundationCost,Radius_o,m,11.164992037088359,
foundation_validation_iea36_120,FoundationCost,Radius_g,m,0.0,
foundation_validation_iea36_120,FoundationCost,Radius_b,m,12.146283368526415,
foundation_validation_iea36_120,FoundationCost,Radius,m,12.146283368526415,
foundation_validation_iea36_120,FoundationCost,foundation_volume_concrete_m3_per_turbine,m^3,646.5630741320518,
foundation_validation_iea36_120,FoundationCost,steel_mass_short_ton_per_turbine,short_ton,73.63060288215807,
foundation_validation_iea36_120,FoundationCost,foundation_volume_concrete_m3_per_turbine,m^3,646.5630741320518,
foundation_validation_iea36_120,FoundationCost,operation_data: Operation ID-Number of days-Number of crews-Number of workers,,,Rebar installation-1650-19.0-1.0
foundation_validation_iea36_120,FoundationCost,operation_data: Operation ID-Number of days-Number of crews-Number of workers,,,Concrete placement-117-2.0-3.0
foundation_validation_iea36_120,FoundationCost,operation_data: Operation ID-Number of days-Number of crews-Number of workers,,,Excavation-58-1.0-nan
foundation_validation_iea36_120,FoundationCost,operation_data: Operation ID-Number of days-Number of crews-Number of workers,,,Backfill-35-1.0-1.0
foundation_validation_iea36_120,FoundationCost,material_needs_per_turbine: Material type ID-Quantity of material,ton (short),,0-Steel - rebar-7.36e+01
foundation_validation_iea36_120,FoundationCost,material_needs_per_turbine: Material type ID-Quantity of material,cubic yards,,1-Concrete 5000 psi-8.33e+02
foundation_validation_iea36_120,FoundationCost,material_needs_per_turbine: Material type ID-Quantity of material,cubic_yards,,2-Excavated dirt-2.04e+03
foundation_validation_iea36_120,FoundationCost,material_needs_per_turbine: Material type ID-Quantity of material,cubic_yards,,3-Backfill-2.04e+03
foundation_validation_iea36_120,FoundationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,299863.9041246903,Equipment rental <--> Foundation <--> 299864
foundation_validation_iea36_120,FoundationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,3672420.7586612115,Labor <--> Foundation <--> 3672421
foundation_validation_iea36_120,FoundationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,5574365.100042376,Materials <--> Foundation <--> 5574366
foundation_validation_iea36_120,FoundationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,954664.9762828278,Mobilization <--> Foundation <--> 954665
foundation_validation_iea36_120,SitePreparationCost,Total road volume,m^3,26348.0,
foundation_validation_iea36_120,SitePreparationCost,Depth to subgrade,m,0.1,
foundation_validation_iea36_120,SitePreparationCost,Crane path width,ft,13.7,
foundation_validation_iea36_120,SitePreparationCost,Road length,m,19040.0,
foundation_validation_iea36_120,SitePreparationCost,Road width,m,6.0,
foundation_validation_iea36_120,SitePreparationCost,Road thickness,m,0.2,
foundation_validation_iea36_120,SitePreparationCost,Material volume,cubic yards,47901.994574,
foundation_validation_iea36_120,SitePreparationCost,Topsoil volume,cubic yards,34117.614160000005,
foundation_validation_iea36_120,SitePreparationCost,Embankment volume crane,cubic yards,34117.614160000005,
foundation_validation_iea36_120,SitePreparationCost,Embankment volume road,cubic yards,29884.0416,
foundation_validation_iea36_120,SitePreparationCost,Rough grading area,ft^2,12.29667936,
foundation_validation_iea36_120,SitePreparationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,381539.38678190997,Materials <--> Roads <--> 381540
foundation_validation_iea36_120,SitePreparationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,205059.4899718932,Equipment rental <--> Roads <--> 205060
foundation_validation_iea36_120,SitePreparationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,424299.83476814383,Labor <--> Roads <--> 424300
foundation_validation_iea36_120,SitePreparationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,579461.184,Other <--> Roads <--> 579462
foundation_validation_iea36_120,SitePreparationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,42224.055226107695,Mobilization <--> Roads <--> 42225
foundation_validation_iea36_120,SubstationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,4276716.977827961,Other <--> Substation <--> 4276717
foundation_validation_iea36_120,GridConnectionCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,4084775.152898776,Other <--> Transmission and Distribution <--> 4084776
foundation_validation_iea36_120,Collection Cost,Total Number of Turbines,,28.0,
foundation_validation_iea36_120,Collection Cost,Total trench length,km,33.91607805437114,
foundation_validation_iea36_120,Collection Cost,Total cable length,km,33.91607805437114,
foundation_validation_iea36_120,Collection Cost,Number of Turbines Per String in Full String,,16.0,
foundation_validation_iea36_120,Collection Cost,Number of Full Strings,,1.0,
foundation_validation_iea36_120,Collection Cost,Number of Turbines in Partial String,,12.0,
foundation_validation_iea36_120,Collection Cost,Number of Partial Strings,,1.0,
foundation_validation_iea36_120,Collection Cost,Total number of strings full + partial,,2.0,
foundation_validation_iea36_120,Collection Cost,Trench Length to Substation (km),,20.396078054371138,
foundation_validation_iea36_120,Collection Cost,Cable Length to Substation (km),,20.396078054371138,
foundation_validation_iea36_120,Collection Cost,Array cable length for cable  AWG 1/0,km,2.08,
foundation_validation_iea36_120,Collection Cost,Total cable length for cable  AWG 1/0,km,4.16,
foundation_validation_iea36_120,Collection Cost,Total cable cost for cable  AWG 1/0,usd,81889.76377952757,
foundation_validation_iea36_120,Collection Cost,Array cable length for cable  AWG 4/0,km,1.04,
foundation_validation_iea36_120,Collection Cost,Total cable length for cable  AWG 4/0,km,2.08,
foundation_validation_iea36_120,Collection Cost,Total cable cost for cable  AWG 4/0,usd,61417.322834645674,
foundation_validation_iea36_120,Collection Cost,Array cable length for cable  MCM 500,km,2.08,
foundation_validation_iea36_120,Collection Cost,Total cable length for cable  MCM 500,km,4.16,
foundation_validation_iea36_120,Collection Cost,Total cable cost for cable  MCM 500,usd,177427.82152230974,
foundation_validation_iea36_120,Collection Cost,Array cable length for cable  MCM1000,km,1.56,
foundation_validation_iea36_120,Collection Cost,Total cable length for cable  MCM1000,km,2.08,
foundation_validation_iea36_120,Collection Cost,Total cable cost for cable  MCM1000,usd,109186.35170603676,
foundation_validation_iea36_120,Collection Cost,Array cable length for cable  MCM1250,km,1.04,
foundation_validation_iea36_120,Collection Cost,Total cable length for cable  MCM1250,km,21.436078054371137,
foundation_validation_iea36_120,Collection Cost,Total cable cost for cable  MCM1250,usd,1195581.781247734,
foundation_validation_iea36_120,Collection Cost,"Number of turbines per cable type in full strings [AWG 1/0  ,  AWG 4/0  ,  MCM 500  ,  MCM1000  ,  MCM1250]",,,"[5.0, 2.0, 4.0, 3.0, 2.0]"
foundation_validation_iea36_120,Collection Cost,"Percent length of cable in partial string [AWG 1/0  ,  AWG 4/0  ,  MCM 500  ,  MCM1000  ,  MCM1250]",,,[1.         1.         1.         0.33333333 0.        ]
foundation_validation_iea36_120,Collection Cost,Labor type ID <--> Hourly rate USD per hour <--> Per diem USD per day <--> Operation <--> Crew type <--> Crew name <--> Number of workers <--> Per Diem Total <--> Hourly costs total <--> Crew total cost ,,,"0 <--> Project manager <--> 119.0 <--> 149 <--> (50% burden) https://www.salary.com/tools/salary-calculator/project-manager-sr-construction-hourly?type=base; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. <--> M0 <--> Management <--> Management - project size <--> 1 <--> 13410.0 <--> 107100.0 <--> 120510.0"
foundation_validation_iea36_120,Collection Cost,Labor type ID <--> Hourly rate USD per hour <--> Per diem USD per day <--> Operation <--> Crew type <--> Crew name <--> Number of workers <--> Per Diem Total <--> Hourly costs total <--> Crew total cost ,,,"1 <--> Site manager <--> 112.2 <--> 149 <--> (50% burden) https://www.salary.com/tools/salary-calculator/construction-manager-ii-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. <--> M0 <--> Management <--> Management - project size <--> 1 <--> 13410.0 <--> 100980.0 <--> 114390.0"
foundation_validation_iea36_120,Collection Cost,Labor type ID <--> Hourly rate USD per hour <--> Per diem USD per day <--> Operation <--> Crew type <--> Crew name <--> Number of workers <--> Per Diem Total <--> Hourly costs total <--> Crew total cost ,,,"2 <--> Construction manager <--> 112.2 <--> 149 <--> (50% burden) https://www.salary.com/tools/salary-calculator/construction-manager-ii-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. <--> M0 <--> Management <--> Management - project size <--> 1 <--> 13410.0 <--> 100980.0 <--> 114390.0"
foundation_validation_iea36_120,Collection Cost,Labor type ID <--> Hourly rate USD per hour <--> Per diem USD per day <--> Operation <--> Crew type <--> Crew name <--> Number of workers <--> Per Diem Total <--> Hourly costs total <--> Crew total cost ,,,"3 <--> Project engineer <--> 93.5 <--> 149 <--> (50% burden) https://www.salary.com/tools/salary-calculator/project-engineer-iii-construction-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. <--> M0 <--> Management <--> Management - project size <--> 1 <--> 13410.0 <--> 84150.0 <--> 97560.0"
foundation_validation_iea36_120,Collection Cost,Labor type ID <--> Hourly rate USD per hour <--> Per diem USD per day <--> Operation <--> Crew type <--> Crew name <--> Number of workers <--> Per Diem Total <--> Hourly costs total <--> Crew total cost ,,,"4 <--> Safety or qc manager <--> 106.11764705882352 <--> 149 <--> (70% burden) https://www.salary.com/tools/salary-calculator/construction-site-safety-manager-hourly; plus 35% for demanding specs, rigid inspec-tions, unreliable suppliers. <--> M0 <--> Management <--> Management - project size <--> 1 <--> 13410.0 <--> 95505.88235294116 <--> 108915.88235294116"
foundation_validation_iea36_120,Collection Cost,Labor type ID <--> Hourly rate USD per hour <--> Per diem USD per day <--> Operation <--> Crew type <--> Crew name <--> Number of workers <--> Per Diem Total <--> Hourly costs total <--> Crew total cost ,,,"5 <--> Logistics manager <--> 99.9 <--> 149 <--> (50 % burden) https://www.salary.com/research/salary/benchmark/logistics-manager-hourly-wages; plus 35% for demanding specs, rigid inspec-tions, unreliable suppliers. <--> M0 <--> Management <--> Management - project size <--> 1 <--> 13410.0 <--> 89910.0 <--> 103320.0"
foundation_validation_iea36_120,Collection Cost,Labor type ID <--> Hourly rate USD per hour <--> Per diem USD per day <--> Operation <--> Crew type <--> Crew name <--> Number of workers <--> Per Diem Total <--> Hourly costs total <--> Crew total cost ,,,"6 <--> Office admin <--> 44.56249999999999 <--> 149 <--> (35% burden) https://www.salary.com/tools/salary-calculator/administrative-assistant-ii-hourly ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. <--> M0 <--> Management <--> Management - project size <--> 1 <--> 13410.0 <--> 40106.24999999999 <--> 53516.24999999999"
foundation_validation_iea36_120,Collection Cost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,235589.12486134595,Equipment rental <--> Collection <--> 235590
foundation_validation_iea36_120,Collection Cost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,1152209.6863681432,Labor <--> Collection <--> 1152210
foundation_validation_iea36_120,Collection Cost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,1625503.0410902537,Materials <--> Collection <--> 1625504
foundation_validation_iea36_120,Collection Cost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,150665.09261598715,Mobilization <--> Collection <--> 150666
foundation_validation_iea36_120,DevelopmentCost,Type of Cost - Phase of Construction - Cost in USD,,Development,Equipment rental - Development - 0
foundation_validation_iea36_120,DevelopmentCost,Type of Cost - Phase of Construction - Cost in USD,,Development,Labor - Development - 150000
foundation_validation_iea36_120,DevelopmentCost,Type of Cost - Phase of Construction - Cost in USD,,Development,Materials - Development - 0
foundation_validation_iea36_120,DevelopmentCost,Type of Cost - Phase of Construction - Cost in USD,,Development,Mobilization - Development - 0
foundation_validation_iea36_120,DevelopmentCost,Type of Cost - Phase of Construction - Cost in USD,,Development,Other - Development - 0
foundation_validation_iea36_120,ErectionCost,_number_of_equip: Operation-Crane name-Boom system-Number of equipment,,2,Offload-LB 75-Hydraulic-2
foundation_validation_iea36_120,ErectionCost,_number_of_equip: Operation-Crane name-Boom system-Number of equipment,,5,Top-LR1600/2-SL13DFB + Derrick -5
foundation_validation_iea36_120,ErectionCost,_number_of_equip: Operation-Crane name-Boom system-Number of equipment,,2,Base-LR1500-SL3F-2
foundation_validation_iea36_120,ErectionCost,erection_selected_detailed_data: Operation-Crane name-Boom system-Operational construct days over time construct days,,1.0,Offload-LB 75-Hydraulic-1.0
foundation_validation_iea36_120,ErectionCost,erection_selected_detailed_data: Operation-Crane name-Boom system-Operational construct days over time construct days,,1.0,Top-LR1600/2-SL13DFB + Derrick -1.0
foundation_validation_iea36_120,ErectionCost,erection_selected_detailed_data: Operation-Crane name-Boom system-Operational construct days over time construct days,,1.0,Base-LR1500-SL3F-1.0
foundation_validation_iea36_120,ErectionCost,component_name_topvbase: Operation - Top or Base,,,IEA 3.6-130 Bedplate - Top
foundation_validation_iea36_120,ErectionCost,component_name_topvbase: Operation - Top or Base,,,IEA 3.6-130 Drivetrain - Top
foundation_validation_iea36_120,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Hub - Top
foundation_validation_iea36_120,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Blade 1 - Top
foundation_validation_iea36_120,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Blade 2 - Top
foundation_validation_iea36_120,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Blade 3 - Top
foundation_validation_iea36_120,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Tower section 1 - Base
foundation_validation_iea36_120,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Tower section 2 - Base
foundation_validation_iea36_120,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Tower section 3 - Top
foundation_validation_iea36_120,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Tower section 4 - Top
foundation_validation_iea36_120,ErectionCost,crane_choice: Crew name - Boom system - Operation,,,LB 75 - Hydraulic - Offload
foundation_validation_iea36_120,ErectionCost,crane_choice: Crew name - Boom system - Operation,,,LR1600/2 - SL13DFB + Derrick  - Top
foundation_validation_iea36_120,ErectionCost,crane_choice: Crew name - Boom system - Operation,,,LR1500 - SL3F - Base
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,8413.626666666667,LB 75-Hydraulic-Offload - Equipment rental cost USD - 8413.626666666667
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,399189.0798479088,LR1600/2-SL13DFB + Derrick -Top - Equipment rental cost USD - 399189.0798479088
